%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82545.883,300.967,0.955,15.060,108.346,0.432,97.656,99.815,102.222,102.255,103.281,99.308,99.164,99.196,100.441,102.502,104.378,98.324,104.401,102.469,101.755,99.829,-0.016,-0.052,0.438,-0.000,535.048,336.269
82549.915,300.970,0.956,15.054,108.267,0.272,97.115,99.703,101.687,102.778,102.848,99.516,98.843,99.089,101.336,101.459,104.906,98.750,105.029,102.992,101.132,100.957,-0.016,-0.052,0.438,-0.000,535.048,336.269
82545.883,300.965,0.955,15.059,108.346,0.432,97.115,99.927,102.757,102.151,103.605,100.036,99.592,99.303,100.553,102.398,104.378,99.176,105.343,103.411,102.690,101.295,-0.016,-0.013,0.448,-0.000,535.048,336.269
82545.883,300.969,0.955,15.060,108.346,0.112,97.873,99.815,102.543,103.405,103.065,99.828,99.592,100.268,101.783,103.442,105.435,98.644,105.134,103.725,101.755,101.183,0.005,-0.032,0.438,-0.000,535.048,336.269
82549.915,300.969,0.956,15.059,108.346,0.112,98.089,100.150,102.115,103.092,103.389,99.412,99.378,100.376,102.119,103.129,105.435,99.601,105.762,104.144,102.586,100.619,-0.005,-0.052,0.428,-0.000,535.048,336.269
82541.852,300.970,0.955,15.060,108.346,0.272,98.198,100.820,102.543,103.719,103.281,100.244,98.950,100.161,101.783,102.502,105.012,99.388,106.076,102.992,101.340,100.619,-0.005,-0.052,0.408,0.000,535.048,336.269
82545.883,300.967,0.955,15.065,108.425,0.272,97.223,100.038,102.329,102.360,103.281,99.932,99.164,99.518,101.448,102.920,104.167,98.856,104.820,102.783,102.378,99.942,0.005,-0.052,0.418,0.000,535.048,336.269
82533.789,300.967,0.955,19.768,186.664,-0.048,172.252,174.845,177.579,178.164,178.228,174.154,173.297,174.828,175.940,177.658,180.204,173.957,180.214,179.058,177.656,175.294,-0.016,-0.013,0.682,0.000,535.048,336.269
82541.852,300.967,0.955,19.755,186.427,-0.048,174.201,175.960,177.472,179.209,179.093,175.194,174.794,175.364,177.058,177.032,180.098,173.637,179.900,178.326,176.410,175.970,-0.016,-0.032,0.692,-0.000,535.048,336.269
82541.852,300.967,0.955,19.763,186.585,-0.048,171.928,175.179,177.684,177.954,177.903,174.882,174.366,174.935,176.835,177.554,180.309,174.489,181.052,178.535,177.968,176.760,-0.005,-0.052,0.702,-0.000,535.048,336.269
82545.883,300.965,0.955,19.758,186.506,-0.208,174.851,176.184,178.755,180.358,179.201,176.234,175.864,176.222,178.065,178.911,182.528,175.340,182.204,180.210,178.487,177.888,0.016,-0.032,0.682,-0.000,535.048,336.269
82537.821,300.965,0.955,19.759,186.506,-0.208,174.851,176.854,178.434,179.626,179.958,176.442,175.971,176.007,176.835,178.806,181.471,175.021,180.633,179.791,177.552,176.422,0.005,-0.052,0.672,0.001,535.048,336.269
82537.821,300.967,0.955,19.755,186.427,-0.208,173.985,176.295,178.220,178.789,180.066,176.571,176.078,176.544,178.960,179.119,182.422,175.659,181.995,178.326,178.383,176.422,0.005,-0.013,0.672,-0.001,535.048,336.269
82529.758,300.967,0.955,19.760,186.506,-0.208,173.335,176.407,177.791,178.580,178.769,175.635,174.900,175.471,177.506,179.015,180.837,175.340,181.366,179.268,178.071,177.098,0.005,-0.013,0.682,-0.001,535.048,336.269
82537.821,300.969,0.955,19.764,186.585,-0.368,174.310,176.519,178.220,179.103,179.201,176.363,175.435,175.657,177.953,178.702,181.471,174.808,181.785,179.058,178.175,177.098,0.016,-0.052,0.692,-0.000,535.048,336.269
82541.852,300.965,0.955,19.763,186.585,-0.208,174.418,176.630,178.220,179.521,179.958,175.843,175.863,176.408,177.618,179.015,181.682,175.446,181.890,180.210,178.694,177.324,-0.005,-0.013,0.682,-0.001,535.048,336.269
